Applicant_ID,Total_Experience,Total_Experience_in_field_applied,Department,Role,Industry,Organization,Designation,Education,Graduation_Specialization,University_Grad,Passing_Year_Of_Graduation,PG_Specialization,University_PG,Passing_Year_Of_PG,Curent_Location,Preferred_location,Current_CTC,Inhand_Offer,Last_Appraisal_Rating,No_Of_Companies_worked,Number_of_Publications,Certifications,International_degree_any,Expected_CTC
39285,23,16,Banking,Consultant,Automobile,E,Data Analyst,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Surat,Delhi,2232090,N,B,2,4,1,0,2790112
22188,7,2,Marketing,Team Lead,IT,E,Product Manager,Doctorate,Chemistry,Delhi,2004.0,Chemistry,Delhi,2006.0,Nagpur,Lucknow,2026214,Y,Key_Performer,6,8,0,0,2950167
41782,10,6,HR,Head,BFSI,F,Web Designer,Doctorate,Engineering,Ahmedabad,2001.0,Engineering,Ahmedabad,2003.0,Bangalore,Kanpur,1913744,N,B,1,3,0,0,2583554
11210,8,6,Engineering,Sales Manager,Training,F,HR,Doctorate,Economics,Delhi,2005.0,Economics,Delhi,2007.0,Lucknow,Kanpur,2130454,N,D,1,8,0,0,2646023
52808,8,7,IT-Software,Project Manager,Others,F,HR,Doctorate,Statistics,Bhubaneswar,2006.0,Statistics,Bhubaneswar,2008.0,Kanpur,Mumbai,1614706,Y,A,3,6,0,0,2351011
40865,0,0,Marketing,Others,Training,M,HR,Grad,Others,Mumbai,2012.0,Economics,Mumbai,2014.0,Lucknow,Lucknow,0,N,B,0,5,0,0,658618
59947,22,22,Banking,Head,Aviation,E,Product Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Surat,Pune,2385260,N,A,5,3,0,0,2981575
18665,19,8,IT-Software,Consultant,Insurance,E,Product Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Mangalore,Bangalore,2576392,N,C,2,5,1,0,2962850
20656,10,7,Analytics/BI,Senior Researcher,FMCG,B,Manager,Doctorate,Sociology,Mangalore,2010.0,Sociology,Mangalore,2019.0,Delhi,Surat,2170747,N,Key_Performer,5,1,0,0,2930508
16323,24,18,Banking,Business Analyst,Insurance,E,Software Developer,PG,Engineering,Jaipur,1990.0,Engineering,Jaipur,1992.0,Lucknow,Chennai,3209344,Y,D,6,8,0,0,3897427
52042,23,23,IT-Software,Consultant,IT,D,Network Engineer,Doctorate,Engineering,Kolkata,1990.0,Engineering,Kolkata,1992.0,Mangalore,Delhi,2445616,N,B,5,3,0,0,3301581
57646,16,2,Healthcare,Analyst,Training,J,Others,Doctorate,Engineering,Surat,1996.0,Engineering,Surat,1998.0,Kanpur,Guwahati,2731289,N,D,3,5,0,0,3392260
54521,11,10,HR,Consultant,BFSI,C,Director,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Mangalore,1237294,Y,A,4,8,1,0,1608482
11599,25,6,Analytics/BI,Senior Researcher,Telecom,B,Research Scientist,Grad,Zoology,Mangalore,1988.0,Zoology,Mangalore,1990.0,Guwahati,Surat,2555671,N,B,6,6,0,0,3194588
57417,19,15,Education,CEO,FMCG,K,Data Analyst,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Mumbai,2465740,N,C,3,4,1,1,2835601
11321,0,0,Marketing,Others,Training,M,HR,Grad,Botony,Pune,2014.0,Others,Pune,2016.0,Delhi,Bangalore,0,N,B,0,4,0,0,546975
54852,11,9,Healthcare,Sales Execituve,Insurance,G,Web Designer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Nagpur,Mumbai,1443236,Y,B,5,3,3,0,1876206
25714,21,15,HR,Sales Manager,Others,B,Marketing Manager,Doctorate,Sociology,Bangalore,1991.0,Sociology,Bangalore,1993.0,Bhubaneswar,Mumbai,3619506,N,C,3,7,0,0,4495426
42654,5,3,Education,Financial Analyst,Training,K,Web Designer,Grad,Chemistry,Ahmedabad,2009.0,Chemistry,Ahmedabad,2011.0,Bhubaneswar,Ahmedabad,581484,N,B,3,4,0,0,726855
39200,6,2,Healthcare,Researcher,Training,J,Product Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Bhubaneswar,Bhubaneswar,1030449,N,C,4,4,1,0,1185016
42042,5,5,Marketing,Team Lead,Retail,P,HR,Doctorate,Botony,Mumbai,2015.0,Mathematics,Bhubaneswar,2006.0,Bangalore,Bangalore,1310168,N,B,2,0,0,0,1768726
59312,22,15,Banking,Project Manager,Automobile,J,Director,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Mangalore,Lucknow,2499280,N,B,2,7,2,0,3124100
54697,13,12,Top Management,Senior Analyst,Analytics,L,Others,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Nagpur,Surat,1112748,Y,Key_Performer,4,4,1,0,1446572
41698,21,11,IT-Software,Analyst,Analytics,L,HR,Grad,Statistics,Ahmedabad,1990.0,Statistics,Ahmedabad,1992.0,Ahmedabad,Bhubaneswar,2414980,Y,C,6,4,0,0,2843880
13228,23,9,Analytics/BI,Head,Others,K,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Lucknow,Chennai,2164153,Y,Key_Performer,2,6,1,1,2813398
42192,20,2,Marketing,CEO,BFSI,E,Others,PG,Chemistry,Pune,1991.0,Chemistry,Pune,1993.0,Lucknow,Mangalore,2431197,Y,B,4,3,0,0,3209180
22370,12,7,Sales,Others,Others,K,Assistant Manager,Doctorate,Mathematics,Surat,2008.0,Mathematics,Surat,2019.0,Chennai,Bangalore,2132305,N,A,4,0,0,0,2878611
54255,12,0,Analytics/BI,Analyst,Automobile,J,Web Designer,PG,Statistics,Delhi,1999.0,Statistics,Delhi,2001.0,Bangalore,Chennai,1976777,Y,D,5,3,1,0,2400597
46561,10,4,Accounts,Sales Manager,Analytics,L,Software Developer,PG,Engineering,Mumbai,2002.0,Engineering,Mumbai,2004.0,Lucknow,Kolkata,1706558,N,D,3,6,1,0,2041043
56101,3,2,Accounts,Business Analyst,Automobile,E,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Chennai,Mumbai,495240,Y,A,2,8,4,0,643812
38468,22,6,Others,CEO,Others,O,Product Manager,PG,Botony,Mumbai,1991.0,Botony,Mumbai,1993.0,Nagpur,Ahmedabad,3460895,Y,Key_Performer,4,4,0,1,4568381
16706,25,3,Others,Head,Automobile,F,Consultant,Doctorate,Engineering,Delhi,1987.0,Engineering,Delhi,1989.0,Surat,Lucknow,3488390,N,D,2,5,0,1,4332580
58640,19,11,IT-Software,Head,FMCG,P,Director,Grad,Mathematics,Mangalore,1995.0,Mathematics,Mangalore,1997.0,Guwahati,Nagpur,2467345,Y,Key_Performer,6,5,0,1,3158201
11502,8,3,HR,Sales Manager,Automobile,P,Software Developer,Doctorate,Chemistry,Mangalore,2006.0,Chemistry,Mangalore,2008.0,Mangalore,Mangalore,1567046,N,D,5,5,0,0,1946271
27150,14,6,Top Management,CEO,Insurance,L,Research Analyst,Grad,Arts,Kolkata,2000.0,Others,Kolkata,2002.0,Guwahati,Delhi,1922908,N,B,5,8,1,1,2403635
50195,5,1,Analytics/BI,Scientist,Automobile,J,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Ahmedabad,Ahmedabad,558190,N,A,1,6,1,1,725647
22719,17,12,Healthcare,Bio statistician,Retail,L,Product Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Bangalore,Guwahati,2622243,N,C,5,1,5,0,3015579
12389,14,14,Banking,Bio statistician,Telecom,G,CA,PG,Engineering,Mangalore,1998.0,Engineering,Mangalore,2000.0,Surat,Guwahati,2322287,Y,A,2,6,1,0,3065418
12082,16,9,Analytics/BI,Business Analyst,Aviation,O,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Bangalore,2559409,N,B,5,0,0,0,3199261
50186,21,0,Engineering,Sales Execituve,Analytics,K,Product Manager,Doctorate,Zoology,Bangalore,1990.0,Zoology,Bangalore,1992.0,Mumbai,Lucknow,3245903,N,B,2,5,0,0,4381969
58897,1,0,Sales,Sales Execituve,Automobile,I,Medical Officer,PG,Arts,Bhubaneswar,2013.0,Arts,Bhubaneswar,2015.0,Guwahati,Guwahati,418946,Y,B,3,5,0,0,553008
50316,0,0,Marketing,Others,Training,M,HR,PG,Others,Lucknow,2011.0,Mathematics,Lucknow,2013.0,Chennai,Pune,0,N,B,0,4,0,0,577554
17325,14,6,Banking,Sales Execituve,Others,L,CA,Doctorate,Engineering,Pune,1997.0,Engineering,Pune,1999.0,Mangalore,Mumbai,1818660,N,D,2,7,0,0,2258775
54833,9,2,Top Management,Project Manager,IT,P,Manager,PG,Arts,Pune,2004.0,Arts,Pune,2006.0,Jaipur,Surat,932599,N,A,2,8,0,0,1212378
48953,22,12,Marketing,Head,IT,O,Sr.Manager,PG,Botony,Delhi,1991.0,Botony,Delhi,1993.0,Delhi,Pune,2773534,N,B,6,8,0,1,3605594
36797,7,0,Others,Sales Execituve,Others,N,Web Designer,Doctorate,Mathematics,Jaipur,2006.0,Mathematics,Jaipur,2008.0,Chennai,Lucknow,2086320,N,B,1,7,0,0,2816532
51414,0,0,Marketing,Others,Training,M,HR,Doctorate,Others,Lucknow,2011.0,Chemistry,Lucknow,2013.0,Bangalore,Jaipur,0,N,B,0,5,0,0,857468
35292,1,1,Marketing,Financial Analyst,Analytics,O,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Bangalore,Mumbai,429866,N,B,2,2,0,0,537332
23472,10,2,IT-Software,Business Analyst,Automobile,J,Research Analyst,Doctorate,Chemistry,Pune,2010.0,Chemistry,Pune,2008.0,Kanpur,Delhi,2002973,Y,B,5,2,0,0,2804162
29819,22,1,Sales,Project Manager,Insurance,I,Product Manager,PG,Arts,Nagpur,1998.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Nagpur,3830601,Y,Key_Performer,2,1,0,0,5056393
37206,2,1,Analytics/BI,Bio statistician,Training,I,Research Analyst,PG,Mathematics,Guwahati,2018.0,Mathematics,Guwahati,2021.0,Lucknow,Delhi,543167,N,B,2,2,1,0,695253
37825,15,6,Analytics/BI,Head,Aviation,J,Network Engineer,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Nagpur,Surat,2363690,N,C,6,4,2,1,2718243
21433,5,0,Engineering,Bio statistician,Aviation,F,Assistant Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Chennai,Bhubaneswar,455747,N,D,6,0,2,0,524109
17029,18,16,Others,Project Manager,Retail,A,Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Mangalore,Chennai,2756888,N,C,6,7,2,0,3170421
11932,20,5,HR,Project Manager,Automobile,L,Research Analyst,Doctorate,Economics,Bhubaneswar,1993.0,Others,Bhubaneswar,1995.0,Mangalore,Nagpur,2536267,N,D,4,4,0,0,3150043
52541,3,3,Sales,Project Manager,BFSI,F,Others,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Nagpur,514352,N,D,2,0,0,0,591504
14606,14,14,Sales,Team Lead,Retail,G,Assistant Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Surat,Guwahati,1226930,Y,B,3,3,0,0,1595009
11502,24,21,Marketing,Others,Others,E,Manager,Grad,Economics,Bangalore,1988.0,Economics,Bangalore,1990.0,Bangalore,Delhi,2422592,N,A,4,4,0,0,3028240
43648,19,7,Healthcare,Bio statistician,Aviation,H,Sr.Manager,PG,Statistics,Jaipur,1992.0,Statistics,Jaipur,1994.0,Kanpur,Chennai,2430067,N,B,5,7,0,0,3159087
45551,14,8,Engineering,Head,Training,E,Director,PG,Others,Jaipur,2000.0,Chemistry,Jaipur,2002.0,Nagpur,Bhubaneswar,1609054,N,B,6,3,0,1,2091770
24612,21,20,Education,Team Lead,Retail,O,Research Analyst,Grad,Economics,Kolkata,1993.0,Economics,Kolkata,1995.0,Jaipur,Guwahati,1761172,N,B,4,8,4,0,2201465
10071,9,5,HR,Senior Researcher,Retail,C,HR,Grad,Zoology,Lucknow,2011.0,Zoology,Lucknow,2022.0,Delhi,Mumbai,1146614,N,D,2,1,0,0,1318606
31876,9,0,Education,Analyst,Aviation,E,Product Manager,Grad,Botony,Guwahati,2011.0,Others,Guwahati,2014.0,Mumbai,Jaipur,1267859,N,B,4,1,0,0,1584823
28870,19,17,Education,Bio statistician,Analytics,C,HR,Doctorate,Zoology,Bangalore,1992.0,Zoology,Bangalore,1994.0,Guwahati,Bangalore,3971692,N,D,3,8,0,0,4932841
33250,22,22,Others,Others,Telecom,A,Others,Doctorate,Chemistry,Surat,1998.0,Chemistry,Surat,2019.0,Kolkata,Mangalore,3043008,N,D,4,0,0,0,3779415
34926,22,6,HR,CEO,Insurance,F,Marketing Manager,Doctorate,Arts,Guwahati,1992.0,Arts,Guwahati,1994.0,Chennai,Guwahati,2651096,N,B,6,3,0,0,3578979
27177,3,1,HR,Analyst,Others,G,Research Analyst,PG,Economics,Nagpur,2017.0,Economics,Nagpur,2021.0,Pune,Mangalore,755345,N,B,2,0,0,0,981948
56085,17,6,Accounts,Sales Execituve,Aviation,F,Research Analyst,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Guwahati,Delhi,1779216,Y,Key_Performer,5,5,2,0,2312980
31283,14,13,Sales,Sales Execituve,Analytics,O,Consultant,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Nagpur,1180321,N,Key_Performer,3,0,2,0,1475401
30625,21,5,Analytics/BI,Business Analyst,FMCG,J,Web Designer,Doctorate,Economics,Jaipur,1999.0,Economics,Jaipur,2009.0,Jaipur,Guwahati,3202129,N,A,2,0,0,0,4322874
44969,22,10,Others,Financial Analyst,Others,C,Assistant Manager,Doctorate,Engineering,Mumbai,1991.0,Engineering,Mumbai,1993.0,Ahmedabad,Lucknow,2997648,Y,C,5,3,0,0,3860970
37773,0,0,Marketing,Others,Training,M,HR,Grad,Zoology,Bangalore,2020.0,Zoology,Bangalore,2022.0,Guwahati,Bangalore,0,N,B,0,0,0,0,306742
15626,10,7,Top Management,Senior Analyst,Telecom,J,Marketing Manager,Grad,Statistics,Mumbai,2004.0,Statistics,Mumbai,2006.0,Nagpur,Delhi,1843693,Y,Key_Performer,4,6,0,0,2359927
59459,25,4,Top Management,Bio statistician,Analytics,G,Assistant Manager,Doctorate,Engineering,Bhubaneswar,1989.0,Others,Bhubaneswar,1991.0,Pune,Pune,2788370,N,A,6,3,0,0,3764299
26156,17,3,Top Management,Others,Insurance,H,Research Analyst,Grad,Psychology,Delhi,1996.0,Psychology,Delhi,1998.0,Ahmedabad,Bangalore,2216049,N,D,4,3,2,0,2548456
31675,6,6,Marketing,Project Manager,Others,H,Marketing Manager,Grad,Psychology,Bangalore,2014.0,Psychology,Bangalore,2020.0,Mangalore,Bhubaneswar,1310239,N,D,4,2,0,0,1506774
19525,18,10,Accounts,Consultant,Insurance,M,Software Developer,PG,Others,Delhi,2002.0,Sociology,Delhi,2011.0,Pune,Surat,1546540,N,A,6,1,1,0,2010502
24032,20,16,Analytics/BI,Data scientist,Automobile,J,Product Manager,Doctorate,Arts,Bhubaneswar,1994.0,Arts,Bhubaneswar,1996.0,Kanpur,Jaipur,3594026,Y,Key_Performer,6,5,0,1,5031636
26658,5,5,Marketing,Sales Execituve,Aviation,I,Product Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Guwahati,440977,N,B,6,6,3,0,551221
13191,5,0,HR,Sales Manager,Retail,C,Others,Grad,Engineering,Guwahati,2006.0,Engineering,Guwahati,2008.0,Delhi,Nagpur,530413,N,D,2,7,0,0,609974
10252,1,1,Accounts,Sales Execituve,Training,I,Data Analyst,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Mumbai,540397,N,B,2,3,2,0,675496
52249,2,2,HR,Analyst,Others,M,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kolkata,Surat,438458,N,A,1,2,3,0,548072
13456,3,0,HR,Bio statistician,Automobile,D,Manager,Grad,Sociology,Kolkata,2011.0,Sociology,Kolkata,2013.0,Kolkata,Bhubaneswar,513294,Y,B,2,6,0,0,657016
12392,10,3,Education,Financial Analyst,Retail,M,Research Analyst,Doctorate,Engineering,Surat,2001.0,Engineering,Surat,2003.0,Delhi,Bangalore,2112058,Y,A,5,5,0,0,2956881
19900,7,1,Marketing,Sales Execituve,FMCG,D,HR,Grad,Arts,Mumbai,2013.0,Others,Mumbai,2017.0,Surat,Bhubaneswar,1292113,N,B,1,0,0,0,1615141
48402,19,19,Others,CEO,Retail,C,Web Designer,Doctorate,Engineering,Pune,2001.0,Engineering,Pune,2022.0,Mangalore,Nagpur,2704453,Y,Key_Performer,5,1,0,0,3786234
10137,9,2,Engineering,Analyst,Training,E,HR,PG,Psychology,Ahmedabad,2003.0,Psychology,Ahmedabad,2005.0,Lucknow,Pune,1236018,N,C,3,7,1,0,1478277
52575,18,0,Top Management,Head,Analytics,C,Research Scientist,PG,Botony,Mangalore,2002.0,Botony,Mangalore,2017.0,Bhubaneswar,Mumbai,2903840,N,C,2,2,1,1,3472992
43237,14,9,Engineering,Head,BFSI,L,Data Analyst,PG,Economics,Surat,1997.0,Economics,Surat,1999.0,Guwahati,Mangalore,1412585,Y,C,6,4,1,1,1715443
57641,5,3,Education,Business Analyst,Telecom,H,HR,PG,Arts,Delhi,2015.0,Others,Delhi,2011.0,Mangalore,Mangalore,665532,N,D,2,0,1,0,795976
40634,16,8,Banking,Sales Manager,IT,H,Sr.Manager,Grad,Botony,Ahmedabad,2004.0,Mathematics,Bhubaneswar,2006.0,Bangalore,Delhi,2512082,N,D,6,1,0,0,2888894
59987,10,7,Analytics/BI,Analyst,Training,G,Consultant,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Bangalore,Kanpur,1421410,N,A,3,2,4,0,1776762
13317,18,0,Healthcare,Senior Researcher,BFSI,F,HR,Doctorate,Sociology,Jaipur,2002.0,Mathematics,Bhubaneswar,2006.0,Delhi,Surat,3156429,N,C,2,0,0,0,3920284
37565,4,0,Sales,Business Analyst,Automobile,P,Product Manager,Grad,Statistics,Surat,2016.0,Statistics,Surat,2010.0,Ahmedabad,Kolkata,502160,N,D,2,0,0,0,577484
57986,22,18,Marketing,Senior Researcher,Retail,L,Others,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kolkata,Surat,1926222,N,B,4,2,2,0,2407777
12576,13,3,Others,Senior Researcher,IT,M,Others,PG,Arts,Kolkata,2000.0,Arts,Kolkata,2002.0,Mumbai,Kanpur,1778254,Y,Key_Performer,2,6,2,0,2347295
26143,20,12,Others,Sales Execituve,Training,M,Product Manager,Grad,Sociology,Jaipur,2000.0,Mathematics,Bhubaneswar,2006.0,Guwahati,Nagpur,2764665,N,D,4,1,0,0,3179364
40714,21,9,Sales,Business Analyst,BFSI,B,Data Analyst,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Surat,Guwahati,2580768,N,D,6,5,1,0,2967883
31669,25,3,Sales,Sales Manager,BFSI,D,Others,PG,Arts,Bhubaneswar,1988.0,Arts,Bhubaneswar,1990.0,Delhi,Lucknow,3072774,N,A,3,3,0,0,3994606
57623,22,10,IT-Software,Scientist,Analytics,O,Software Developer,Doctorate,Chemistry,Kolkata,1990.0,Chemistry,Kolkata,1992.0,Kanpur,Chennai,2486835,Y,A,4,3,0,0,3481569
32185,18,8,Healthcare,Others,BFSI,L,HR,Doctorate,Zoology,Mumbai,1993.0,Others,Mumbai,1995.0,Kanpur,Guwahati,3987718,N,C,2,3,0,0,4952745
35691,16,1,Top Management,Area Sales Manager,Analytics,J,Marketing Manager,PG,Zoology,Bhubaneswar,2004.0,Mathematics,Bhubaneswar,2006.0,Kolkata,Mangalore,2526845,N,C,4,0,1,0,3022106
38997,8,2,Sales,Principal Analyst,IT,F,Consultant,Doctorate,Others,Ahmedabad,2005.0,Engineering,Ahmedabad,2007.0,Guwahati,Kolkata,2100119,Y,D,5,3,0,1,2704953
48241,19,17,Marketing,Business Analyst,Others,A,Marketing Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Nagpur,Ahmedabad,1527341,N,D,3,1,1,0,1756442
59169,5,3,Education,Financial Analyst,Others,I,HR,Grad,Economics,Bangalore,2008.0,Economics,Bangalore,2010.0,Kolkata,Surat,581522,Y,Key_Performer,2,3,0,0,774122
24180,13,7,HR,Project Manager,IT,D,Data Analyst,Doctorate,Botony,Mumbai,1999.0,Others,Mumbai,2001.0,Lucknow,Kanpur,2306029,N,B,5,5,0,0,3113139
27081,15,1,Engineering,Others,Training,E,Assistant Manager,Doctorate,Arts,Surat,1996.0,Arts,Surat,1998.0,Kolkata,Lucknow,1809602,N,D,5,7,0,0,2247525
39510,21,2,IT-Software,Head,Aviation,G,Sr.Manager,Doctorate,Economics,Surat,1992.0,Economics,Surat,1994.0,Pune,Ahmedabad,3629512,N,B,6,4,0,1,4899841
24126,2,1,Sales,Bio statistician,Insurance,J,Others,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Guwahati,Kanpur,494621,N,A,2,5,3,0,618276
28287,11,1,Marketing,Sales Manager,Aviation,C,Manager,Doctorate,Sociology,Bhubaneswar,2009.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Ahmedabad,1925480,N,B,4,1,0,0,2599398
17474,1,1,Analytics/BI,Data scientist,Aviation,G,Product Manager,PG,Botony,Bangalore,2013.0,Botony,Bangalore,2015.0,Pune,Bhubaneswar,550916,N,D,1,4,0,1,658895
23898,10,5,HR,Senior Researcher,Aviation,A,Assistant Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kolkata,Jaipur,1329683,N,B,4,0,2,0,1662103
59054,13,6,Top Management,Area Sales Manager,Aviation,L,Marketing Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Kanpur,Pune,1390434,N,B,2,3,2,0,1738042
39209,11,0,Marketing,Senior Researcher,Others,F,Marketing Manager,PG,Zoology,Surat,2001.0,Zoology,Surat,2003.0,Nagpur,Lucknow,2229210,Y,Key_Performer,2,6,1,0,2942557
51193,11,10,Accounts,Bio statistician,Insurance,E,Product Manager,PG,Chemistry,Ahmedabad,2009.0,Chemistry,Ahmedabad,2019.0,Surat,Pune,1565737,N,B,6,0,1,0,2035458
34627,13,9,IT-Software,Scientist,Telecom,H,CA,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Nagpur,Guwahati,1576491,Y,B,3,1,2,0,2049438
51390,23,11,Healthcare,Project Manager,Aviation,K,Sr.Manager,PG,Chemistry,Bhubaneswar,1991.0,Chemistry,Bhubaneswar,1993.0,Nagpur,Guwahati,3699539,Y,Key_Performer,2,5,1,0,4883391
58235,8,3,Accounts,Bio statistician,Retail,P,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Mangalore,1034915,N,D,6,5,3,0,1190152
43474,19,14,Others,Team Lead,Retail,C,HR,PG,Botony,Guwahati,1995.0,Botony,Guwahati,1997.0,Lucknow,Lucknow,3578545,Y,Key_Performer,2,4,0,0,4723679
10570,13,10,Engineering,Team Lead,Others,B,Web Designer,Doctorate,Others,Nagpur,1999.0,Statistics,Nagpur,2001.0,Bangalore,Kanpur,2268680,N,D,3,4,0,0,2817700
40950,24,13,Sales,Senior Researcher,Others,G,Research Analyst,Doctorate,Psychology,Pune,1996.0,Psychology,Pune,2010.0,Bangalore,Bangalore,2692499,Y,Key_Performer,4,1,0,0,3769498
16382,23,9,Sales,Others,FMCG,K,Consultant,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Nagpur,2277415,N,A,6,8,0,0,2846768
18363,15,0,Analytics/BI,Consultant,FMCG,G,Research Analyst,PG,Psychology,Jaipur,2005.0,Psychology,Jaipur,2018.0,Lucknow,Kolkata,2521646,N,Key_Performer,3,0,0,0,3278139
18659,25,16,Engineering,Analyst,IT,A,Consultant,Doctorate,Botony,Delhi,1987.0,Botony,Delhi,1989.0,Bhubaneswar,Lucknow,3359392,N,D,5,5,0,0,4172364
26304,19,16,Analytics/BI,Bio statistician,BFSI,I,Sr.Manager,Doctorate,Engineering,Jaipur,1993.0,Engineering,Jaipur,1995.0,Delhi,Bangalore,3984282,Y,D,4,3,0,0,5131755
58586,1,0,Marketing,Others,Insurance,I,Sr.Manager,Grad,Botony,Mangalore,2019.0,Mathematics,Bhubaneswar,2006.0,Jaipur,Guwahati,515922,N,B,2,0,0,0,644902
56446,24,10,Healthcare,Consultant,Analytics,M,HR,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Surat,Bangalore,1629902,N,B,5,7,2,0,2037377
19182,19,12,HR,Senior Researcher,FMCG,L,Manager,Doctorate,Botony,Delhi,1995.0,Others,Delhi,1997.0,Nagpur,Mumbai,2231779,Y,Key_Performer,4,5,0,0,3124490
54615,14,3,Sales,Business Analyst,Analytics,J,CA,PG,Mathematics,Guwahati,1999.0,Mathematics,Guwahati,2001.0,Mumbai,Kolkata,1467347,N,D,5,6,0,0,1754947
15031,2,0,Sales,Project Manager,FMCG,D,Research Analyst,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Mumbai,Mangalore,419964,Y,B,3,3,5,0,545953
24617,9,0,Sales,Principal Analyst,Telecom,I,Web Designer,Grad,Mathematics,Lucknow,2005.0,Mathematics,Lucknow,2007.0,Delhi,Delhi,1180622,N,A,3,3,2,1,1475777
43320,14,3,Banking,Financial Analyst,Retail,C,Manager,Grad,Chemistry,Guwahati,2000.0,Others,Guwahati,2002.0,Guwahati,Kanpur,1935093,Y,D,3,3,0,0,2278765
55942,10,0,Sales,Business Analyst,BFSI,M,Product Manager,Doctorate,Mathematics,Ahmedabad,2003.0,Mathematics,Ahmedabad,2005.0,Kolkata,Lucknow,1729486,Y,A,3,8,0,0,2421280
41021,5,2,Others,Business Analyst,Automobile,P,Data Analyst,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Mangalore,Kolkata,432394,Y,Key_Performer,6,5,2,0,584596
56727,11,10,Education,CEO,Analytics,F,Software Developer,Doctorate,Mathematics,Jaipur,2000.0,Mathematics,Jaipur,2002.0,Chennai,Mangalore,1942532,N,D,3,7,0,1,2412624
38429,11,4,Marketing,Business Analyst,Automobile,D,Sr.Manager,PG,Statistics,Mangalore,2002.0,Statistics,Mangalore,2004.0,Pune,Mangalore,2394992,N,C,5,3,1,0,2864410
18505,6,1,Sales,Analyst,Insurance,O,Product Manager,Under Grad,Chemistry,Bhubaneswar,2002.0,Mathematics,Bhubaneswar,2006.0,Mumbai,Guwahati,1040752,N,D,5,5,2,0,1196864
